"Fondsposition per,""19.Juli2024"""
 
Emittententicker,Name,Sektor,Anlageklasse,Marktwert,Gewichtung (%),Nominalwert,Nominale,Kurs,Standort,Börse,Marktwährung
"6855,""ASCENTAGE PHARMA GROUP INTERNATION"",""Gesundheitsversorgung"",""Aktien"",""2.290.550,38"",""0,01"",""2.290.550,38"",""632.200,00"",""3,62"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"000100,""TCL TECHNOLOGY GROUP CORP A"",""IT"",""Aktien"",""2.290.349,84"",""0,01"",""2.290.349,84"",""4.191.369,00"",""0,55"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"USHAMART,""USHA MARTIN LTD"",""Materialien"",""Aktien"",""2.289.286,83"",""0,01"",""2.289.286,83"",""518.202,00"",""4,42"",""Indien"",""National Stock Exchange Of India"",""INR"""
"600015,""HUA XIA BANK LTD A"",""Financials"",""Aktien"",""2.286.282,82"",""0,01"",""2.286.282,82"",""2.557.915,00"",""0,89"",""China"",""Shanghai Stock Exchange"",""CNY"""
"MTH,""MOTUS HOLD LTD SHS"",""Zyklische Konsumgüter "",""Aktien"",""2.286.863,72"",""0,01"",""2.286.863,72"",""420.325,00"",""5,44"",""Südafrika"",""Johannesburg Stock Exchange"",""ZAR"""
"601012,""LONGI GREEN ENERGY TECHNOLOGY LTD"",""IT"",""Aktien"",""2.283.069,62"",""0,01"",""2.283.069,62"",""1.155.568,00"",""1,98"",""China"",""Shanghai Stock Exchange"",""CNY"""
"1776,""GF SECURITIES LTD H"",""Financials"",""Aktien"",""2.280.999,12"",""0,01"",""2.280.999,12"",""2.635.600,00"",""0,87"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"IEX,""INDIAN ENERGY EXCHANGE LTDINARY"",""Financials"",""Aktien"",""2.280.297,33"",""0,01"",""2.280.297,33"",""1.128.381,00"",""2,02"",""Indien"",""National Stock Exchange Of India"",""INR"""
"6526,""AIROHA TECHNOLOGY CORP"",""IT"",""Aktien"",""2.270.733,68"",""0,01"",""2.270.733,68"",""117.000,00"",""19,41"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"PARAUCO,""PARQUE ARAUCO SA"",""Immobilien"",""Aktien"",""2.267.512,84"",""0,01"",""2.267.512,84"",""1.393.068,00"",""1,63"",""Chile"",""Santiago Stock Exchange"",""CLP"""
"GLAND,""GLAND PHARMA LTD"",""Gesundheitsversorgung"",""Aktien"",""2.265.875,62"",""0,01"",""2.265.875,62"",""95.232,00"",""23,79"",""Indien"",""National Stock Exchange Of India"",""INR"""
"357780,""SOULBRAIN LTD"",""Materialien"",""Aktien"",""2.264.128,93"",""0,01"",""2.264.128,93"",""11.174,00"",""202,62"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"UTDPLT,""UNITED PLANTATIONS"",""Nichtzyklische Konsumgüter"",""Aktien"",""2.265.066,67"",""0,01"",""2.265.066,67"",""424.700,00"",""5,33"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"300433,""LENS TECHNOLOGY LTD A"",""IT"",""Aktien"",""2.262.656,33"",""0,01"",""2.262.656,33"",""882.224,00"",""2,56"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"PPLPHARMA,""PIRAMAL PHARMA LTD"",""Gesundheitsversorgung"",""Aktien"",""2.262.786,47"",""0,01"",""2.262.786,47"",""1.279.989,00"",""1,77"",""Indien"",""National Stock Exchange Of India"",""INR"""
"2855,""PRESIDENT SECURITIES CORP"",""Financials"",""Aktien"",""2.261.670,28"",""0,01"",""2.261.670,28"",""2.551.671,00"",""0,89"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"SMGR,""SEMEN INDONESIA (PERSERO)"",""Materialien"",""Aktien"",""2.262.607,16"",""0,01"",""2.262.607,16"",""9.022.564,00"",""0,25"",""Indonesien"",""Indonesia Stock Exchange"",""IDR"""
"KIRLPNU,""KIRLOSKAR PNEUMATIC CO LTD"",""Industrie"",""Aktien"",""2.259.425,63"",""0,01"",""2.259.425,63"",""140.032,00"",""16,14"",""Indien"",""National Stock Exchange Of India"",""INR"""
"TIMKEN,""TIMKEN INDIA LTD"",""Industrie"",""Aktien"",""2.260.080,74"",""0,01"",""2.260.080,74"",""48.421,00"",""46,68"",""Indien"",""National Stock Exchange Of India"",""INR"""
"CHINHIN,""CHIN HIN GROUP"",""Industrie"",""Aktien"",""2.259.370,67"",""0,01"",""2.259.370,67"",""3.320.000,00"",""0,68"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"ANANDRATHI,""ANAND RATHI WEALTH LTD"",""Financials"",""Aktien"",""2.255.481,21"",""0,01"",""2.255.481,21"",""49.478,00"",""45,59"",""Indien"",""National Stock Exchange Of India"",""INR"""
"BRAP4,""BRADESPAR PREF SA"",""Materialien"",""Aktien"",""2.255.267,98"",""0,01"",""2.255.267,98"",""661.307,00"",""3,41"",""Brasilien"",""XBSP"",""BRL"""
"6214,""SYSTEX CORP"",""IT"",""Aktien"",""2.252.853,89"",""0,01"",""2.252.853,89"",""585.000,00"",""3,85"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"BOLSAA,""BOLSA MEXICANA DE VALORES"",""Financials"",""Aktien"",""2.251.706,98"",""0,01"",""2.251.706,98"",""1.339.732,00"",""1,68"",""Mexiko"",""Bolsa Mexicana De Valores"",""MXN"""
"8112,""SUPREME ELECTRONICS LTD"",""IT"",""Aktien"",""2.250.417,41"",""0,01"",""2.250.417,41"",""916.940,00"",""2,45"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"AGUAS.A,""AGUAS ANDINAS SA"",""Versorger"",""Aktien"",""2.244.853,64"",""0,01"",""2.244.853,64"",""7.642.503,00"",""0,29"",""Chile"",""Santiago Stock Exchange"",""CLP"""
"SAWAD.R,""SRISAWAD CORPORATION PCL NON-VOTIN"",""Financials"",""Aktien"",""2.245.358,17"",""0,01"",""2.245.358,17"",""2.278.646,00"",""0,99"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"TATAINVEST,""TATA INVESTMENT CORPORATION LTD"",""Financials"",""Aktien"",""2.244.633,48"",""0,01"",""2.244.633,48"",""29.752,00"",""75,44"",""Indien"",""National Stock Exchange Of India"",""INR"""
"MTC.R,""MUANGTHAI CAPITAL ORS NON-VOTING D"",""Financials"",""Aktien"",""2.240.154,36"",""0,01"",""2.240.154,36"",""2.019.200,00"",""1,11"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"MEDC,""MEDCO ENERGI INTERNASIONAL"",""Energie"",""Aktien"",""2.237.472,48"",""0,01"",""2.237.472,48"",""28.190.412,00"",""0,08"",""Indonesien"",""Indonesia Stock Exchange"",""IDR"""
"030000,""CHEIL WORLDWIDE INC"",""Kommunikation"",""Aktien"",""2.236.076,05"",""0,01"",""2.236.076,05"",""172.373,00"",""12,97"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"601211,""GUOTAI JUNAN SECURITIES LTD A"",""Financials"",""Aktien"",""2.235.310,83"",""0,01"",""2.235.310,83"",""1.158.774,00"",""1,93"",""China"",""Shanghai Stock Exchange"",""CNY"""
"2101,""NAN KANG RUBBER TIRE CORP LTD"",""Zyklische Konsumgüter "",""Aktien"",""2.237.281,66"",""0,01"",""2.237.281,66"",""1.405.000,00"",""1,59"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"RAILTEL,""RAILTEL CORP OF INDIA LTD"",""Kommunikation"",""Aktien"",""2.234.143,77"",""0,01"",""2.234.143,77"",""361.991,00"",""6,17"",""Indien"",""National Stock Exchange Of India"",""INR"""
"RATCH.R,""RATCH GROUP PCL NON-VOTING DR"",""Versorger"",""Aktien"",""2.232.707,76"",""0,01"",""2.232.707,76"",""2.867.350,00"",""0,78"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"CCU,""COMPANIA CERVECERIAS UNIDAS SA"",""Nichtzyklische Konsumgüter"",""Aktien"",""2.228.112,55"",""0,01"",""2.228.112,55"",""370.683,00"",""6,01"",""Chile"",""Santiago Stock Exchange"",""CLP"""
"2083,""POWER AND WATER UTILITY COMPANY FO"",""Versorger"",""Aktien"",""2.227.717,99"",""0,01"",""2.227.717,99"",""130.766,00"",""17,04"",""Saudi-Arabien"",""Saudi Stock Exchange"",""SAR"""
"3030,""SAUDI CEMENT"",""Materialien"",""Aktien"",""2.224.651,08"",""0,01"",""2.224.651,08"",""188.575,00"",""11,80"",""Saudi-Arabien"",""Saudi Stock Exchange"",""SAR"""
"601009,""BANK OF NANJING LTD A"",""Financials"",""Aktien"",""2.218.828,77"",""0,01"",""2.218.828,77"",""1.592.190,00"",""1,39"",""China"",""Shanghai Stock Exchange"",""CNY"""
"SAPR11,""CIA SANEAMENTO DO PARANA UNITS"",""Versorger"",""Aktien"",""2.216.086,00"",""0,01"",""2.216.086,00"",""469.685,00"",""4,72"",""Brasilien"",""XBSP"",""BRL"""
"MIKA,""MITRA KELUARGA KARYASEHAT"",""Gesundheitsversorgung"",""Aktien"",""2.214.370,23"",""0,01"",""2.214.370,23"",""12.194.100,00"",""0,18"",""Indonesien"",""Indonesia Stock Exchange"",""IDR"""
"3376,""SHIN ZU SHING LTD"",""Industrie"",""Aktien"",""2.212.800,36"",""0,01"",""2.212.800,36"",""306.129,00"",""7,23"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"VOLTAMP,""VOLTAMP TRANSFORMERS LTD"",""Industrie"",""Aktien"",""2.210.501,03"",""0,01"",""2.210.501,03"",""16.461,00"",""134,29"",""Indien"",""National Stock Exchange Of India"",""INR"""
"EMPOWER,""EMIRATES CENTRAL COOLING SYSTEMS C"",""Versorger"",""Aktien"",""2.208.318,02"",""0,01"",""2.208.318,02"",""5.006.884,00"",""0,44"",""Ver. Arabische Emirate"",""Dubai Financial Market"",""AED"""
"921,""HISENSE HOME APPLIANCES GROUP LTD"",""Zyklische Konsumgüter "",""Aktien"",""2.203.843,35"",""0,01"",""2.203.843,35"",""755.000,00"",""2,92"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"KIRLOSENG,""KIRLOSKAR OIL ENGINES LTD"",""Industrie"",""Aktien"",""2.203.695,01"",""0,01"",""2.203.695,01"",""149.709,00"",""14,72"",""Indien"",""National Stock Exchange Of India"",""INR"""
"600104,""SAIC MOTOR CORP LTD A"",""Zyklische Konsumgüter "",""Aktien"",""2.203.257,70"",""0,01"",""2.203.257,70"",""1.079.174,00"",""2,04"",""China"",""Shanghai Stock Exchange"",""CNY"""
"2005,""SSY GROUP LTD"",""Gesundheitsversorgung"",""Aktien"",""2.202.980,98"",""0,01"",""2.202.980,98"",""3.973.964,00"",""0,55"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"WABAG,""VA TECH WABAG LTD"",""Versorger"",""Aktien"",""2.198.982,68"",""0,01"",""2.198.982,68"",""150.249,00"",""14,64"",""Indien"",""National Stock Exchange Of India"",""INR"""
"601006,""DAQIN RAILWAY LTD A"",""Industrie"",""Aktien"",""2.191.839,30"",""0,01"",""2.191.839,30"",""2.293.700,00"",""0,96"",""China"",""Shanghai Stock Exchange"",""CNY"""
"INDIAMART,""INDIAMART INTERMESH LTD"",""Industrie"",""Aktien"",""2.189.728,42"",""0,01"",""2.189.728,42"",""65.470,00"",""33,45"",""Indien"",""National Stock Exchange Of India"",""INR"""
"ELECTCAST,""ELECTROSTEEL CASTINGS LTD"",""Industrie"",""Aktien"",""2.187.185,14"",""0,01"",""2.187.185,14"",""911.191,00"",""2,40"",""Indien"",""National Stock Exchange Of India"",""INR"""
"546,""FUFENG GROUP LTD"",""Materialien"",""Aktien"",""2.183.487,18"",""0,01"",""2.183.487,18"",""3.790.000,00"",""0,58"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"TRITURBINE,""TRIVENI TURBINE LTD"",""Industrie"",""Aktien"",""2.184.417,67"",""0,01"",""2.184.417,67"",""306.454,00"",""7,13"",""Indien"",""National Stock Exchange Of India"",""INR"""
"IVL.R,""INDORAMA VENTURES NON-VOTING DR PC"",""Materialien"",""Aktien"",""2.178.597,85"",""0,01"",""2.178.597,85"",""4.319.100,00"",""0,50"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"TGA,""THUNGELA RESOURCES LTD"",""Energie"",""Aktien"",""2.177.468,33"",""0,01"",""2.177.468,33"",""349.243,00"",""6,23"",""Südafrika"",""Johannesburg Stock Exchange"",""ZAR"""
"033100,""CHERYONG ELECTRIC LTD"",""Industrie"",""Aktien"",""2.175.886,28"",""0,01"",""2.175.886,28"",""34.329,00"",""63,38"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"002493,""RONGSHENG PETRO CHEMICAL LTD A"",""Materialien"",""Aktien"",""2.174.002,56"",""0,01"",""2.174.002,56"",""1.620.700,00"",""1,34"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"1579,""YIHAI INTERNATIONAL HOLDING LTD"",""Nichtzyklische Konsumgüter"",""Aktien"",""2.175.668,22"",""0,01"",""2.175.668,22"",""1.409.115,00"",""1,54"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"ACE,""ACTION CONSTRUCTION EQUIPMENT LTD"",""Industrie"",""Aktien"",""2.171.964,86"",""0,01"",""2.171.964,86"",""132.811,00"",""16,35"",""Indien"",""National Stock Exchange Of India"",""INR"""
"278470,""APR LTD"",""Nichtzyklische Konsumgüter"",""Aktien"",""2.173.566,48"",""0,01"",""2.173.566,48"",""10.708,00"",""202,99"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"6188,""QUANTA STORAGE INC"",""IT"",""Aktien"",""2.173.220,04"",""0,01"",""2.173.220,04"",""687.000,00"",""3,16"",""Taiwan"",""Gretai Securities Market"",""TWD"""
"001440,""TAIHAN ELECTRIC WIRE LTD"",""Industrie"",""Aktien"",""2.164.200,03"",""0,01"",""2.164.200,03"",""209.882,00"",""10,31"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"036930,""JUSUNG ENGINEERING LTD"",""IT"",""Aktien"",""2.161.065,80"",""0,01"",""2.161.065,80"",""94.991,00"",""22,75"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"BA.R,""BANGKOK AIRWAYS PCL NON-VOTING D"",""Industrie"",""Aktien"",""2.160.495,04"",""0,01"",""2.160.495,04"",""3.697.300,00"",""0,58"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"3189,""KINSUS INTERCONNECT TECHNOLOGY COR"",""IT"",""Aktien"",""2.158.335,50"",""0,01"",""2.158.335,50"",""601.000,00"",""3,59"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"TECHNOE,""TECHNO ELECTRIC AND ENGINEERING LT"",""Industrie"",""Aktien"",""2.159.016,74"",""0,01"",""2.159.016,74"",""122.224,00"",""17,66"",""Indien"",""National Stock Exchange Of India"",""INR"""
"OLECTRA,""OLECTRA GREENTECH LTD"",""Industrie"",""Aktien"",""2.156.767,58"",""0,01"",""2.156.767,58"",""102.780,00"",""20,98"",""Indien"",""National Stock Exchange Of India"",""INR"""
"GRINDWELL,""GRINDWELL NORTON LTD"",""Industrie"",""Aktien"",""2.151.504,77"",""0,01"",""2.151.504,77"",""69.175,00"",""31,10"",""Indien"",""National Stock Exchange Of India"",""INR"""
"5289,""INNODISK CORP"",""IT"",""Aktien"",""2.149.988,54"",""0,01"",""2.149.988,54"",""237.650,00"",""9,05"",""Taiwan"",""Gretai Securities Market"",""TWD"""
"004370,""NONGSHIM LTD"",""Nichtzyklische Konsumgüter"",""Aktien"",""2.150.062,01"",""0,01"",""2.150.062,01"",""6.604,00"",""325,57"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"SUNREIT,""SUNWAY REITS UNITS TRUST"",""Immobilien"",""Aktien"",""2.151.440,85"",""0,01"",""2.151.440,85"",""6.263.900,00"",""0,34"",""Malaysia"",""Bursa Malaysia"",""MYR"""
"EGEEN.E,""EGE ENDUSTRI VE TICARET A"",""Zyklische Konsumgüter "",""Aktien"",""2.148.005,99"",""0,01"",""2.148.005,99"",""5.566,00"",""385,92"",""Türkei"",""Istanbul Stock Exchange"",""TRY"""
"FINCABLES,""FINOLEX CABLES LTD"",""Industrie"",""Aktien"",""2.146.334,50"",""0,01"",""2.146.334,50"",""116.811,00"",""18,37"",""Indien"",""National Stock Exchange Of India"",""INR"""
"CRFB3,""ATACADAO CARREFOUR SA"",""Nichtzyklische Konsumgüter"",""Aktien"",""2.139.215,70"",""0,01"",""2.139.215,70"",""1.158.474,00"",""1,85"",""Brasilien"",""XBSP"",""BRL"""
"JKS,""JINKOSOLAR HOLDING ADR REP LTD"",""IT"",""Aktien"",""2.140.654,32"",""0,01"",""2.140.654,32"",""102.228,00"",""20,94"",""China"",""New York Stock Exchange Inc."",""USD"""
"MEGACPO,""MEGACABLE HOLDINGS CPO"",""Kommunikation"",""Aktien"",""2.139.301,58"",""0,01"",""2.139.301,58"",""818.573,00"",""2,61"",""Mexiko"",""Bolsa Mexicana De Valores"",""MXN"""
"PCO,""PEPCO GROUP NV"",""Zyklische Konsumgüter "",""Aktien"",""2.140.082,47"",""0,01"",""2.140.082,47"",""435.316,00"",""4,92"",""Polen"",""Warsaw Stock Exchange/Equities/Main Market"",""PLN"""
"3374,""XINTEC INC"",""IT"",""Aktien"",""2.137.246,51"",""0,01"",""2.137.246,51"",""337.000,00"",""6,34"",""Taiwan"",""Gretai Securities Market"",""TWD"""
"002230,""IFLYTEK LTD A"",""IT"",""Aktien"",""2.135.132,09"",""0,01"",""2.135.132,09"",""395.703,00"",""5,40"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"JPPOWER,""JAIPRAKASH POWER VENTURES LTD"",""Versorger"",""Aktien"",""2.125.728,07"",""0,01"",""2.125.728,07"",""9.924.315,00"",""0,21"",""Indien"",""National Stock Exchange Of India"",""INR"""
"600023,""ZHEJIANG ZHENENG ELECTRIC POWER LT"",""Versorger"",""Aktien"",""2.126.387,90"",""0,01"",""2.126.387,90"",""2.196.800,00"",""0,97"",""China"",""Shanghai Stock Exchange"",""CNY"""
"3714,""ENNOSTAR INC"",""IT"",""Aktien"",""2.125.241,68"",""0,01"",""2.125.241,68"",""1.609.600,00"",""1,32"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"067630,""HLB LIFE SCIENCE LTD"",""Gesundheitsversorgung"",""Aktien"",""2.121.916,46"",""0,01"",""2.121.916,46"",""261.571,00"",""8,11"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"APTUS,""APTUS VALUE HOUSING FINANCE INDIA"",""Financials"",""Aktien"",""2.119.956,85"",""0,01"",""2.119.956,85"",""553.043,00"",""3,83"",""Indien"",""National Stock Exchange Of India"",""INR"""
"3042,""TXC CORP"",""IT"",""Aktien"",""2.118.801,29"",""0,01"",""2.118.801,29"",""636.000,00"",""3,33"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"300015,""AIER EYE HOSPITAL GROUP LTD A"",""Gesundheitsversorgung"",""Aktien"",""2.118.273,61"",""0,01"",""2.118.273,61"",""1.428.550,00"",""1,48"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"6865,""FLAT GLASS GROUP LTD H"",""IT"",""Aktien"",""2.110.064,14"",""0,01"",""2.110.064,14"",""1.385.000,00"",""1,52"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"067160,""SOOP LTD"",""Kommunikation"",""Aktien"",""2.111.407,56"",""0,01"",""2.111.407,56"",""23.500,00"",""89,85"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"002027,""FOCUS MEDIA INFORMATION TECHNOLOGY"",""Kommunikation"",""Aktien"",""2.109.845,67"",""0,01"",""2.109.845,67"",""2.515.050,00"",""0,84"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"SRE,""SALHIYA REAL EST"",""Immobilien"",""Aktien"",""2.107.637,09"",""0,01"",""2.107.637,09"",""1.512.947,00"",""1,39"",""Kuwait"",""Kuwait Stock Exchange"",""KWD"""
"AWC.R,""ASSET WORLD CORP PCL NON-VOTING DR"",""Zyklische Konsumgüter "",""Aktien"",""2.104.828,28"",""0,01"",""2.104.828,28"",""19.580.300,00"",""0,11"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"VKE,""VUKILE PROPERTY REIT LTD"",""Immobilien"",""Aktien"",""2.102.222,06"",""0,01"",""2.102.222,06"",""2.349.503,00"",""0,89"",""Südafrika"",""Johannesburg Stock Exchange"",""ZAR"""
"6818,""CHINA EVERBRIGHT BANK LTD H"",""Financials"",""Aktien"",""2.099.363,71"",""0,01"",""2.099.363,71"",""6.776.000,00"",""0,31"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"TENERGY,""TERNA ENERGY SA"",""Versorger"",""Aktien"",""2.094.729,31"",""0,01"",""2.094.729,31"",""99.872,00"",""20,97"",""Griechenland"",""Athens Exchange S.A. Cash Market"",""EUR"""
"1773,""TIANLI INTERNATIONAL HOLDINGS LTD"",""Zyklische Konsumgüter "",""Aktien"",""2.095.831,47"",""0,01"",""2.095.831,47"",""3.907.000,00"",""0,54"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"3583,""SCIENTECH CORPORATION CORP"",""IT"",""Aktien"",""2.092.394,21"",""0,01"",""2.092.394,21"",""163.000,00"",""12,84"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"BALRAMCHIN,""BALRAMPUR CHINI MILLS LTD"",""Nichtzyklische Konsumgüter"",""Aktien"",""2.087.192,93"",""0,01"",""2.087.192,93"",""395.470,00"",""5,28"",""Indien"",""National Stock Exchange Of India"",""INR"""
"KRDMD.E,""KARDEMIR KARABUK DEMIR CELIK SANAY"",""Materialien"",""Aktien"",""2.087.426,29"",""0,01"",""2.087.426,29"",""2.174.090,00"",""0,96"",""Türkei"",""Istanbul Stock Exchange"",""TRY"""
"1368,""XTEP INTERNATIONAL LTD"",""Zyklische Konsumgüter "",""Aktien"",""2.085.383,89"",""0,01"",""2.085.383,89"",""3.358.500,00"",""0,62"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"2329,""ORIENT SEMICONDUCTOR ELECTRONICS L"",""IT"",""Aktien"",""2.083.628,53"",""0,01"",""2.083.628,53"",""1.306.000,00"",""1,60"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"383220,""F&F LTD"",""Zyklische Konsumgüter "",""Aktien"",""2.073.262,19"",""0,01"",""2.073.262,19"",""44.925,00"",""46,15"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"9917,""TAIWAN SECOM LTD"",""Industrie"",""Aktien"",""2.068.556,02"",""0,01"",""2.068.556,02"",""505.075,00"",""4,10"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"4015,""JAMJOOM PHARMA"",""Gesundheitsversorgung"",""Aktien"",""2.064.952,41"",""0,01"",""2.064.952,41"",""52.690,00"",""39,19"",""Saudi-Arabien"",""Saudi Stock Exchange"",""SAR"""
"AJMANBANK,""AJMAN BANK"",""Financials"",""Aktien"",""2.061.931,59"",""0,01"",""2.061.931,59"",""4.028.444,00"",""0,51"",""Ver. Arabische Emirate"",""Dubai Financial Market"",""AED"""
"006360,""GS ENGINEERING & CONSTRUCTION CORP"",""Industrie"",""Aktien"",""2.062.230,24"",""0,01"",""2.062.230,24"",""159.771,00"",""12,91"",""Korea"",""Korea Exchange (Stock Market)"",""KRW"""
"OMN,""OMNIA HOLDINGS LTD"",""Materialien"",""Aktien"",""2.063.726,35"",""0,01"",""2.063.726,35"",""563.194,00"",""3,66"",""Südafrika"",""Johannesburg Stock Exchange"",""ZAR"""
"2355,""CHIN-POON INDUSTRIAL LTD"",""IT"",""Aktien"",""2.059.165,30"",""0,01"",""2.059.165,30"",""1.408.000,00"",""1,46"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"HUMANSOFT,""HUMAN SOFT"",""Zyklische Konsumgüter "",""Aktien"",""2.058.895,49"",""0,01"",""2.058.895,49"",""234.230,00"",""8,79"",""Kuwait"",""Kuwait Stock Exchange"",""KWD"""
"ZENTEC,""ZEN TECHNOLOGIES LTD"",""IT"",""Aktien"",""2.058.595,35"",""0,01"",""2.058.595,35"",""125.047,00"",""16,46"",""Indien"",""National Stock Exchange Of India"",""INR"""
"APLLTD,""ALEMBIC PHARMACEUTICALS LTD"",""Gesundheitsversorgung"",""Aktien"",""2.055.578,43"",""0,01"",""2.055.578,43"",""159.177,00"",""12,91"",""Indien"",""National Stock Exchange Of India"",""INR"""
"601628,""CHINA LIFE INSURANCE LTD A"",""Financials"",""Aktien"",""2.054.573,58"",""0,01"",""2.054.573,58"",""467.199,00"",""4,40"",""China"",""Shanghai Stock Exchange"",""CNY"""
"1258,""CHINA NONFERROUS MINING CORPORATIO"",""Materialien"",""Aktien"",""2.054.263,91"",""0,01"",""2.054.263,91"",""2.955.000,00"",""0,70"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"601916,""CHINA ZHESHANG BANK LTD A"",""Financials"",""Aktien"",""2.051.178,86"",""0,01"",""2.051.178,86"",""5.205.456,00"",""0,39"",""China"",""Shanghai Stock Exchange"",""CNY"""
"BCH.R,""BANGKOK CHAIN HOSPITAL NON-VOTING"",""Gesundheitsversorgung"",""Aktien"",""2.049.420,07"",""0,01"",""2.049.420,07"",""4.224.600,00"",""0,49"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"INOXWIND,""INOX WIND LTD"",""Industrie"",""Aktien"",""2.049.209,63"",""0,01"",""2.049.209,63"",""1.116.886,00"",""1,83"",""Indien"",""National Stock Exchange Of India"",""INR"""
"EIHOTEL,""EIH LTD"",""Zyklische Konsumgüter "",""Aktien"",""2.046.844,20"",""0,01"",""2.046.844,20"",""430.532,00"",""4,75"",""Indien"",""National Stock Exchange Of India"",""INR"""
"AMATA.R,""AMATA CORPORATION NON-VOTING DR PC"",""Immobilien"",""Aktien"",""2.044.885,75"",""0,01"",""2.044.885,75"",""3.282.675,00"",""0,62"",""Thailand"",""Stock Exchange Of Thailand"",""THB"""
"1772,""GANFENG LITHIUM LTD H"",""Materialien"",""Aktien"",""2.046.246,96"",""0,01"",""2.046.246,96"",""900.960,00"",""2,27"",""China"",""Hong Kong Exchanges And Clearing Ltd"",""HKD"""
"INDIACEM,""INDIA CEMENTS LTD"",""Materialien"",""Aktien"",""2.045.144,44"",""0,01"",""2.045.144,44"",""493.018,00"",""4,15"",""Indien"",""National Stock Exchange Of India"",""INR"""
"4009,""MIDDLE EAST HEALTHCARE"",""Gesundheitsversorgung"",""Aktien"",""2.042.012,96"",""0,01"",""2.042.012,96"",""87.636,00"",""23,30"",""Saudi-Arabien"",""Saudi Stock Exchange"",""SAR"""
"000538,""YUNNAN BAIYAO GROUP LTD A"",""Gesundheitsversorgung"",""Aktien"",""2.043.273,04"",""0,01"",""2.043.273,04"",""278.795,00"",""7,33"",""China"",""Shenzhen Stock Exchange"",""CNY"""
"137400,""PEOPLE&TECHNOLOGY INC"",""Industrie"",""Aktien"",""2.038.346,63"",""0,01"",""2.038.346,63"",""52.251,00"",""39,01"",""Korea"",""Korea Exchange (Kosdaq)"",""KRW"""
"6278,""TAIWAN SURFACE MOUNTING TECHNOLOGY"",""IT"",""Aktien"",""2.038.296,38"",""0,01"",""2.038.296,38"",""513.000,00"",""3,97"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
"8150,""CHIPMOS TECHNOLOGIES INC"",""IT"",""Aktien"",""2.035.389,76"",""0,01"",""2.035.389,76"",""1.597.000,00"",""1,27"",""Taiwan"",""Taiwan Stock Exchange"",""TWD"""
